"INT_ID","LOC_ID","LOC_NAME","LOC_NAME_ALT1","SCREEN_NAME","LAT","LONG","Z","FORMATION","SCREEN_DIAMETER_CM","SCREEN_TOP_DEPTH_M","WL_AVG_MASL","WL_AVG_TOTAL_NUM","WL_START_DATE_MDY","WL_END_DATE_MDY","nValues","MannKendall10yrTau","MannKendall10yrPstat","MannKendall10yrText","GAMrange"
149066,149933,"PGMN - CVC - W0000165 - 2 and 3","CVC - CAMC/YPDT - Heart Lake Rd. (PGMN)","PGMN - CVC - W0000165-2 (int)",43.8223476454001,-79.8977547945437,281.720001220703,"Mackinaw/Oak Ridges (ORMGP)",5.07999992370605,30.5104789733887,280.746337890625,121350,"06/25/2002","11/07/2019",5079,-0.128502415458937,0.211374063433757,"MK no trend",0.520076836889006
149067,149933,"PGMN - CVC - W0000165 - 2 and 3","CVC - CAMC/YPDT - Heart Lake Rd. (PGMN)","PGMN - CVC - W0000165-1 (sh)",43.8223476454001,-79.8977547945437,281.720001220703,"Mackinaw/Oak Ridges (ORMGP)",3.80999994277954,3.10895991325378,281.415405273438,73611,"06/25/2002","11/19/2013",3102,NA,NA,NA,0.562385761001899
149215,147803,"PGMN - TRCA - W0000060 & 61","TRCA - PGMN -GSC-BH-NOB Nobleton (PGMN) (SNIDER CAMBELL M)","PGMN - TRCA - W0000060",43.929271697998,-79.6147537231445,268.279998779297,"Channel - Sand (ORMGP)",5.07999992370605,56.6999969482422,267.5576171875,167085,"01/08/1996","06/19/2023",6964,-0.022454005504853,0.720200475729999,"MK no trend",0.323883748601751
149775,15376,"PGMN - TRCA - W0000326","TRCA - IWA: EE11-1 (PGMN)","PGMN - TRCA - W0000326 - MW1A",43.8770713806152,-79.1185073852539,175.5,"Late Stage Glaciolacustrine-Glaciofluvial (ORMGP)",5.07999992370605,0.800003051757812,174.69319152832,81750,"01/21/1996","12/02/2014",3345,0.352941176470588,0.0528611484384969,"MK no trend",0.62763515825088
149776,15376,"PGMN - TRCA - W0000326","TRCA - IWA: EE11-1 (PGMN)","EE11 - BH1-5(MW1B)",43.8770713806152,-79.1185073852539,175.5,"Lower Newmarket (ORMGP)",NA,14.9100036621094,148.946243286133,38728,"01/21/1996","11/05/2014",1610,NA,NA,NA,0.290133802953767
149777,15376,"PGMN - TRCA - W0000326","TRCA - IWA: EE11-1 (PGMN)","PGMN - TRCA - W0000326 - MW1C",43.8770713806152,-79.1185073852539,175.5,"Thorncliffe (ORMGP)",5.07999992370605,34.8500061035156,148.895767211914,78498,"01/21/1996","11/05/2014",3270,0.487179487179487,0.0239875344644269,"MK increasing trend",0.266907023917146
150114,-1778981722,"PGMN - TRCA - W0000325","TRCA - High Park (PGMN)","PGMN - TRCA - W0000325",43.6496696472168,-79.470703125,80.2600021362305,"Thorncliffe (ORMGP)",6.05000019073486,9.5,81.2958221435547,133732,"09/30/2003","06/19/2023",5572,0.806193806193806,0,"MK increasing trend",0.0811758741673796
150115,713971640,"CRA-York-MW2-00","Markham MW2-00 (SE Collector)","CRA-York-MW2",43.8588943481445,-79.2436370849609,167.101348876953,"Scarborough (ORMGP)",5.07999992370605,49.3776016235352,197.200302124023,76657,"02/06/2018","06/22/2022",1598,-0.30188679245283,0.00145585713845509,"MK decreasing trend",0.187737550380022
150131,1063975052,"PGMN - CVC - W0000163 -2 and 3","CVC - Robert Baker Forest Tract (PGMN)","PGMN - CVC - W0000163-3 1b (deep)",43.7677107178266,-80.007884386483,426.839996337891,"Mackinaw/Oak Ridges (ORMGP)",5.07999992370605,21.6408004760742,423.635925292969,123660,"06/25/2002","02/20/2020",5167,-0.244444444444444,0.0170339434239766,"MK decreasing trend",1.69147742648499
150132,1063975052,"PGMN - CVC - W0000163 -2 and 3","CVC - Robert Baker Forest Tract (PGMN)","PGMN - CVC - W0000163-2 1a (sh)",43.7677107178266,-80.007884386483,426.839996337891,"Halton Till",3.17499995231628,6.4008002281189,424.38916015625,112078,"06/25/2002","02/20/2020",4670,-0.192982456140351,0.0858411484224819,"MK no trend",1.14519949579706
150133,-646649487,"PGMN - CVC - W0000164 - 2 and 3","CVC - Hillsburgh (PGMN)","PGMN - CVC - W0000164-3 deep BH1a",43.7843894958496,-80.1343841552734,427.75,"Upper Newmarket (ORMGP)",5.07999992370605,11.4299926757812,423.866241455078,113235,"06/25/2002","11/08/2019",4857,-0.0222222222222222,0.834995247085959,"MK no trend",0.234010047282402
150134,-646649487,"PGMN - CVC - W0000164 - 2 and 3","CVC - Hillsburgh (PGMN)","PGMN - CVC - W0000164-2 sh BH1b",43.7843894958496,-80.1343841552734,427.75,"Mackinaw/Oak Ridges (ORMGP)",3.17499995231628,6.40078735351562,423.804321289062,107557,"06/25/2002","11/08/2019",4356,-0.000966183574879227,1,"MK no trend",0.228749049613363
1356052,1434594,"Schomberg MW 10S","York - Schomberg - MW 10S","Schomberg MW 10s",43.9996223449707,-79.7018280029297,259.752990722656,"Inter Newmarket Sediment (ORMGP)",15.2399997711182,23.4696044921875,245.140426635742,219154,"07/23/2009","03/08/2022",4584,-0.0653472740851382,0.326963013269917,"MK no trend",0.300497959073568
1356053,1434595,"Schomberg MW 10D","York - Schomberg - MW 10D","Schomberg MW 10d",43.9997138977051,-79.7018508911133,259.752990722656,"Thorncliffe (ORMGP)",15.2399997711182,110.337600708008,237.583206176758,219152,"07/23/2009","03/08/2022",4592,-0.76437640029873,0,"MK decreasing trend",0.21707005528367
16413552,187694475,"Uxbridge SW 6-08-1","Durham - Uxbridge - SW 6-08-1","Uxbridge SW 6-08-1",44.0963897705078,-79.1292953491211,285.575988769531,"Channel - Sand (ORMGP)",5.07999992370605,23.4696006774902,279.377349853516,214698,"06/21/2007","12/31/2021",4122,-0.160662122687439,0.0365045383816658,"MK decreasing trend",0.0584704928765082
33005118,1101148753,"Caledon East EW 3-2","Peel - Caledon East - EW 3-2 (AMEC)","Caledon East EW 3-2",43.8749160766602,-79.8615493774414,294.829986572266,"Mackinaw/Oak Ridges (ORMGP)",6.34999990463257,7.39999389648438,288.897705078125,107211,"09/02/2004","06/01/2016",2354,-0.190730837789661,0.116091857007221,"MK no trend",0.116394865345245
44706356,22307,"PGMN - CVC - W0000028","CVC - W028 Georgetown TW 7-91 (PGMN)","PGMN - CVC - W0000028-2 (sh)",43.6440812628938,-79.9527601445999,279.440002441406,"Halton Till",3.17499995231628,5.18161010742188,275.953918457031,113946,"05/16/2001","05/14/2020",4444,0.296618357487923,0.00376444293370426,"MK increasing trend",0.843797832937756
47873420,149691,"Holland Landing MW 02 (TW 2-77)","York - Holland Landing - MW 2 (TW 2-77)","Holland Landing MW 2",44.0987777709961,-79.4713745117188,241.009994506836,"Thorncliffe (ORMGP)",5.07999992370605,68.5800018310547,221.61572265625,216880,"04/26/1977","12/12/2018",4280,0.464423076923077,4.67530554271178e-08,"MK increasing trend",3.48038250303746
55803996,372743881,"Georgetown (Private) WatchTower PW 12","Halton - Georgetown (Private) - WatchTower PW 12","Georgetown (Private) WatchTower PW 12",43.6509458008404,-79.9459278587386,270.499603271484,"Lower Newmarket (ORMGP)",15.2399997711182,16.4591979980469,259.389373779297,44202,"05/16/2003","12/27/2007",1468,NA,NA,NA,1.37146667388768
55805053,372744938,"Country Club Golf - TW 2-03","Club Link - Country Club TW 2-03","Country Club GC - TW 2-03",43.7929267883301,-79.5899963378906,170.564849853516,"Bedrock - Undifferentiated (ORMGP)",15.2399997711182,27.7368011474609,109.377151489258,178343,"08/22/2003","05/01/2018",3511,0.183932346723044,0.0801584619577567,"MK no trend",0.409368220165745
55805143,372745028,"PGMN - KRCA - W0000387","KRCA - Oak Ridges Trail (PGMN)","PGMN - KRCA - W0000387",44.0541534423828,-78.8714828491211,308.410064697266,"Lower Newmarket (ORMGP)",7.61999988555908,31.089599609375,293.502197265625,97409,"09/23/2003","07/23/2019",4061,0.0481283422459893,0.699914765672721,"MK no trend",0.482850824325621
55805144,372745029,"PGMN - KRCA - W0000386","KRCA - Scugog Line 4 near Utica (PGMN)","PGMN - KRCA - W0000386",44.0545845031738,-79.0258712768555,311.112579345703,"Mackinaw/Oak Ridges (ORMGP)",7.61999988555908,9.44879150390625,300.519256591797,92423,"10/03/2003","07/27/2023",3756,-0.242165242165242,0.0799217223611788,"MK no trend",0.255049422946443
55807819,372747704,"Wyndance Golf - TW1-04","Wyndance GC - TW1-04 (Pumping Well)","Wyndance GC TW1-04",44.041316986084,-79.1699066162109,344.441925048828,"Inter Newmarket Sediment (ORMGP)",17.7799987792969,26.2127990722656,321.630493164062,307230,"03/26/2004","11/01/2017",3365,-0.403921568627451,2.98226325179396e-05,"MK decreasing trend",0.77368667679028
55810472,372750358,"Wyndance Golf - MW2s/05","Wyndance GC - MW2s/05","Wyndance GC MW2s/05",44.0488548278809,-79.1740341186523,346.521118164062,"Upper Newmarket (ORMGP)",12.6999998092651,33.8327941894531,321.275939941406,318728,"10/17/2005","06/29/2018",3884,-0.5885447106955,4.74502659386644e-11,"MK decreasing trend",0.139086112304531
55810475,372750361,"Wyndance Golf - MW2d/05","Wyndance GC - MW2d/05","Wyndance GC MW2d/05",44.0487670898438,-79.1740341186523,346.521118164062,"Thorncliffe (ORMGP)",12.6999998092651,107.289596557617,304.648345947266,303878,"10/14/2005","08/24/2017",3576,-0.127551020408163,0.199017595711397,"MK no trend",1.2972437277819
55815808,372755694,"Caledon Village TW 3-05","Peel - Caledon Village - TW 3-05","Caledon Village TW 3-05",43.8494115370023,-79.9821315409815,417.019989013672,"Mackinaw/Oak Ridges (ORMGP)",20.3199996948242,23.7699890136719,399.683807373047,101215,"04/04/2005","06/20/2023",3829,-0.299694189602446,3.90302654507124e-06,"MK decreasing trend",0.706042080344007
55815809,372755695,"Caledon Village TW 1-05","Peel - Caledon Village - TW 1-05","Caledon Village TW 1-05",43.8492290847236,-79.9819144389044,417.670013427734,"Upper Newmarket (ORMGP)",5.07999992370605,35.9599914550781,399.433898925781,73140,"07/25/2006","06/20/2023",1837,-0.321428571428571,0.00115535743261952,"MK decreasing trend",0.353400058325097
55815812,372755698,"Caledon Village TW 5-05","Peel - Caledon Village - TW 5-05","Caledon Village TW 5-05",43.8501223570937,-79.9830898879249,416.790008544922,"Upper Newmarket (ORMGP)",6.03000020980835,26.8200073242188,399.422912597656,87524,"07/25/2006","06/20/2023",3763,-0.407159231176159,5.19643439389483e-10,"MK decreasing trend",0.642883978888348
55815819,372755705,"Caledon East EW 3-3D","Peel - Caledon East - EW 3-3D","Caledon East EW 3-3d",43.8707948193235,-79.8636446965514,293.309997558594,"Mackinaw/Oak Ridges (ORMGP)",7.61999988555908,37.7952003479004,287.041534423828,84996,"01/25/2006","06/21/2023",1983,-0.000466200466200466,1,"MK no trend",0.938078824351667
55815820,372755706,"Caledon East EW 3-3S","Peel - Caledon East - EW 3-3S","Caledon East EW 3-3s",43.8707948193235,-79.8636446965514,293.269989013672,"Mackinaw/Oak Ridges (ORMGP)",7.61999988555908,7.315185546875,288.300079345703,73279,"01/25/2006","06/21/2023",2054,-0.345917471466198,3.10117109707519e-05,"MK decreasing trend",0.424279933259315
55815821,372755707,"Palgrave TW 2R-05d","Peel - Palgrave - TW 2R-05d","Palgrave TW 2R-05d",43.9623098354188,-79.8282588833788,297.559997558594,"Lower Newmarket (ORMGP)",7.61999988555908,74.3712005615234,280.955078125,199691,"01/25/2006","06/22/2023",5019,-0.338095238095238,3.24551086894331e-07,"MK decreasing trend",1.94389233611884
55815822,372755708,"Palgrave TW 2R-05s","Peel - Palgrave - TW 2R-05s","Palgrave TW 2R-05s",43.9623098354188,-79.8282588833788,297.410003662109,"Halton Till",7.61999988555908,23.7744140625,282.032135009766,186426,"01/25/2006","06/22/2023",4983,-0.163841807909605,0.00858169142576992,"MK decreasing trend",0.371235505117996
55815823,372755709,"Palgrave EW 3-3s","Peel - Palgrave - EW 3-3s","Palgrave EW 3-3s",43.961015435244,-79.8276274259142,295.510009765625,"Mackinaw/Oak Ridges (ORMGP)",7.61999988555908,20.7000122070312,282.231231689453,81417,"01/25/2006","06/22/2023",2740,-0.158960328317373,0.0305172806769076,"MK decreasing trend",0.287705620056578
55815827,372755713,"Palgrave EW 3-3d","Peel - Palgrave - EW 3-3d","Palgrave EW 3-3d",43.9610331828571,-79.8276021476694,295.480010986328,"Thorncliffe (ORMGP)",7.61999988555908,75.6000061035156,281.977386474609,46828,"01/25/2006","06/22/2023",2167,0.0609009009009009,0.442201412146227,"MK no trend",0.378695548254795
55815828,372755714,"Caledon East GS R-05S","Peel - Caledon East - GS R-05S","Caledon East GS R-05S",43.8722212490251,-79.886904197302,326.630004882812,"Halton Till",7.61999988555908,7.01040649414062,321.68896484375,178958,"01/25/2006","06/21/2023",4563,-0.29559748427673,7.18678484745716e-06,"MK decreasing trend",0.613884712475169
55815829,372755715,"Caledon East GS R-05D","Peel - Caledon East - GS R-05D","Caledon East GS R-05D",43.8722212490251,-79.886904197302,326.519989013672,"Thorncliffe (ORMGP)",7.61999988555908,44.1959838867188,318.010681152344,193758,"07/09/2003","06/21/2023",4982,-0.0580906852093293,0.35218166359155,"MK no trend",1.11793438505217
55815830,372755716,"Inglewood EW 3-2d","Peel - Inglewood - EW 3-2d","Inglewood EW 3-2d",43.8110631670882,-79.9316570672931,271.609985351562,"Sunnybrook (ORMGP)",7.61999988555908,49.6824035644531,270.044311523438,71644,"01/26/2006","06/23/2023",2622,-0.0569487983281087,0.434162737615826,"MK no trend",0.335211800591223
55815831,372755717,"Inglewood EW 3-2s","Peel - Inglewood - EW 3-2","Inglewood EW 3-2s",43.8110631670882,-79.9316570672931,271.649993896484,"Mackinaw/Oak Ridges (ORMGP)",7.61999988555908,9.14401245117188,270.119201660156,165353,"01/26/2006","06/23/2023",4535,-0.143216531895777,0.0297757439588435,"MK decreasing trend",0.350234004411864
55815832,372755718,"Inglewood EW 3-3S","Peel - Inglewood - EW 3-3S","Inglewood EW 3-3S",43.8144926668184,-79.9334859037275,278.059997558594,"Mackinaw/Oak Ridges (ORMGP)",7.61999988555908,9.14401245117188,270.998840332031,51097,"01/26/2006","06/23/2023",2123,-0.127927927927928,0.105382844513158,"MK no trend",0.707760204394236
55819145,372759031,"PGMN - KRCA - W0000432","KRCA - Lindsay Memorial Park (PGMN)","PGMN - KRCA - W0000432",44.3424186706543,-78.7308349609375,253.151519775391,"Bedrock - Undifferentiated (ORMGP)",15.2399997711182,9.44999694824219,249.894912719727,94675,"01/26/2005","07/19/2019",3602,-0.038961038961039,0.821525423189477,"MK no trend",0.596610670005731
55820837,372760723,"Schomberg PW 4","York - Schomberg - PW 4","Schomberg PW 4",44.0074729919434,-79.6875305175781,228.800003051758,"Scarborough (ORMGP)",22,81.6900024414062,228.221038818359,756806,"02/07/2007","06/12/2022",4109,-0.378945512255334,7.36684713231739e-09,"MK decreasing trend",2.93305752032803
55822783,372762711,"Maple Avenue Wellfield TEST WELL #3 (1/89)","MOE Well 2010 - Name Witheld by MOE","Maple Avenue Wellfield TEST WELL #3 (1/89)",43.6437721252441,-79.9154815673828,231.221099853516,"Thorncliffe (ORMGP)",NA,26.4951934814453,229.147323608398,48611,"08/03/1926","12/31/2007",1147,NA,NA,NA,2.3368122017738
55823960,372764580,"TRCA - Mayfield MW-1","Teapot Lake MW #1","TRCA - Mayfield MW-1",43.751953125,-79.8027725219727,262.533935546875,"Halton Till",6.40000009536743,11,253.037826538086,49391,"11/20/2015","08/12/2022",1999,0.479873360470375,9.68162927605931e-09,"MK increasing trend",0.530401589410193
55831824,372772287,"Schomberg MW 05","York - Schomberg - MW 5","Schomberg MW 5",44.0070152282715,-79.6870040893555,227.266998291016,"Thorncliffe (ORMGP)",6,83.2099914550781,234.76741027832,218104,"09/29/2009","03/09/2022",4545,-0.692681105302465,0,"MK decreasing trend",0.811012111045654
55835988,372770357,"TRCA - Mayfield MW-2","Teapot Lake MW #2","TRCA - Mayfield MW-2",43.7512359619141,-79.8029251098633,251.449996948242,"Halton Till",6.34999990463257,4.57200622558594,247.175155639648,64548,"10/22/2008","08/12/2022",2690,-0.0556690500510725,0.441885151030003,"MK no trend",0.793822712626662
55837861,372779003,"PGMN - KRCA - W0000484","KRCA - East Cross Forest CA South (PGMN)","PGMN - KRCA - W0000484",44.0790100097656,-78.7135696411133,336.908355712891,"Mackinaw/Oak Ridges (ORMGP)",10.1599998474121,42.0624084472656,306.998779296875,63921,"06/25/2009","06/25/2019",2664,-0.846153846153846,1.62092561595273e-14,"MK decreasing trend",0.133874430906081
104187190,-366443722,"PGMN - LowerTrentRCA - W0000173","LowerTrentRCA - Trent Hills Well (PGMN)","PGMN - LTRCA - W0000173",44.3363761901855,-77.757209777832,171.818237304688,"Bedrock - Undifferentiated (ORMGP)",NA,15.6152000427246,169.85285949707,103965,"08/19/1992","10/20/2016",4340,-0.153333333333333,0.293270726697762,"MK no trend",0.902581536335783
106601446,129935,"Queensville MW 05 (TW 2-88)","York - Queensville - MW 5 (TW 2-88)","Queensville MW 5 (2 inch)",44.1254920959473,-79.4230880737305,263.010009765625,"Thorncliffe (ORMGP)",3.17499995231628,60.9599914550781,240.591445922852,387595,"06/15/1988","09/01/2015",4086,0.0671936758893281,0.672610987228665,"MK no trend",4.04561183336867
109404379,1136934529,"King City MW 3","York - King City - MW 3 (CRA MW3D-04)","King City MW 3s",43.9328804016113,-79.5357818603516,277.967010498047,"Halton Till",7.61999988555908,5.79000854492188,276.235809326172,398713,"05/20/2004","03/09/2022",6405,-0.0571321882001494,0.39163006854416,"MK no trend",0.252089393050018
110647822,-555315359,"Nobleton MW 2d","York - Nobleton - MW 2 Deep (MW F2D-06) (MMM)","Nobleton MW 2d",43.9006729125977,-79.6550140380859,264.966003417969,"Scarborough (ORMGP)",6.34999990463257,106.980010986328,239.851501464844,286679,"09/19/2006","06/03/2022",5284,-0.483336272262388,1.63202784619898e-13,"MK decreasing trend",2.49783892485368
120000003,120000003,"Queensville MW 19","York - Queensville - MW 19 (AECOM - Warden Ave)","Queensville MW 19d",44.1517524719238,-79.4015808105469,264.280639648438,"Thorncliffe (ORMGP)",7.61999988555908,51.2064056396484,234.073593139648,151908,"04/02/2013","03/15/2022",3023,0.291313131313131,1.77497150768424e-05,"MK increasing trend",1.72828184177115
120000004,120000005,"Aurora MW 20","York - Aurora - MW #20","Aurora MW 20s",44.0185241699219,-79.4688720703125,248.455932617188,"Mackinaw/Oak Ridges (ORMGP)",7.61999988555908,8.69999980926514,247.398284912109,210835,"06/17/2013","12/17/2021",3103,0.268514851485149,7.01291372455781e-05,"MK increasing trend",0.743359780025684
120000005,120000006,"Newmarket MW 16","York - Newmarket - MW 16 (AECOM - Green-Lane)","Newmarket MW 16",44.0755805969238,-79.4735717773438,255.346786499023,"Scarborough (ORMGP)",15.2399997711182,90.1999969482422,227.948440551758,193232,"01/14/2013","03/30/2022",2634,0.482501434308663,8.36701818940355e-11,"MK increasing trend",2.63190309687977
120000006,120000007,"Newmarket MW 19","York - Newmarket - MW 19 (AECOM - Green-Lane)","Newmarket MW 19",44.0754127502441,-79.4745788574219,263.092620849609,"Thorncliffe (ORMGP)",7.61999988555908,83.8999938964844,227.884017944336,204947,"05/21/2013","03/30/2022",2636,0.493718257150494,1.30966348876882e-11,"MK increasing trend",3.06397873186721
120000007,120000008,"Newmarket MW 20","York - Newmarket - MW 20","Newmarket MW 20d",44.0756683349609,-79.4734802246094,254.685348510742,"Channel - Silt (ORMGP)",7.61999988555908,64.9223937988281,227.869140625,231855,"04/29/2013","03/30/2022",3187,0.39731142643764,2.31243446613405e-09,"MK increasing trend",2.80621692117991
120000008,120000009,"Newmarket MW 21","York - Newmarket - MW 21 (AECOM)","Newmarket MW 21d",44.0765151977539,-79.4696273803711,250.002334594727,"Sunnybrook (ORMGP)",7.61999988555908,76.2000045776367,227.844085693359,206176,"04/29/2013","03/30/2022",2658,0.480887463245122,4.3512304870319e-11,"MK increasing trend",3.23971998895315
120000009,120000020,"Aurora MW 16","York - Aurora - MW #16","Aurora MW 16",44.0180931091309,-79.4702606201172,255.454406738281,"Channel - Silt (ORMGP)",7.59999990463257,27.5799999237061,248.039321899414,174324,"01/14/2013","03/30/2022",3358,0.289395070948469,1.35682230755219e-05,"MK increasing trend",1.13772742707682
120000010,120000021,"Aurora MW 18","York - Aurora - MW #18 (Orchard Heights)","Aurora MW 18d (Orchard Heights)",44.0081214904785,-79.4719619750977,255.339385986328,"Thorncliffe (ORMGP)",7.59999990463257,100.279998779297,240.740325927734,160557,"03/05/2013","03/29/2022",3312,0.312173263629574,2.68700661054666e-06,"MK increasing trend",1.45827441869844
120000011,120000024,"Holland Landing MW 09","York - Holland Landing - MW 9 (Grist Mill Park)","Holland Landing MW 9",44.0971527099609,-79.4709930419922,240.253875732422,"Scarborough (ORMGP)",7.59999990463257,79.0999984741211,227.985717773438,177066,"02/15/2013","03/15/2022",3316,0.392830470500373,3.48869333421931e-09,"MK increasing trend",2.80749227640089
120000012,120000025,"Newmarket MW 14s","York - Newmarket - MW 14s","Newmarket MW 14s",44.031192779541,-79.4736175537109,268.153686523438,"Upper Newmarket (ORMGP)",7.61999988555908,31.2399997711182,258.8154296875,178362,"02/15/2013","03/30/2022",3331,0.324122479462285,1.09827345995406e-06,"MK increasing trend",1.27390134288056
120000013,120000026,"Newmarket MW 15s","York - Newmarket - MW 15s","Newmarket MW 15s",44.0587501525879,-79.480712890625,267.554473876953,"Inter Newmarket Sediment (ORMGP)",7.59999990463257,33.2200012207031,263.108154296875,159223,"02/15/2013","03/30/2022",3313,0.185959671396565,0.00519488745210017,"MK increasing trend",0.514856950508448
120000014,120000027,"Newmarket MW 17","York - Newmarket - MW 17","Newmarket MW 17",44.0245323181152,-79.4736633300781,257.068634033203,"Sunnybrook (ORMGP)",7.59999990463257,87.1699981689453,239.621231079102,178330,"03/08/2013","03/30/2022",3286,0.290141896938013,1.28896842062076e-05,"MK increasing trend",4.18524685553779
120000015,120000028,"Newmarket MW 18","York - Newmarket - MW 18","Newmarket MW 18d",44.0470199584961,-79.4789886474609,264.869171142578,"Thorncliffe (ORMGP)",7.61999988555908,92.9640045166016,236.130905151367,175318,"04/17/2013","03/30/2022",3268,0.264749813293503,6.89207225799127e-05,"MK increasing trend",4.99884840195814
120000016,120000029,"Nobleton MW 8","York - Nobleton - MW 8 (Hwy 27 and King)","Nobleton MW 8d",43.9063262939453,-79.6534194946289,264.2958984375,"Scarborough (ORMGP)",7.61999988555908,92.9599990844727,240.257110595703,162095,"02/17/2013","06/03/2022",3272,-0.447716452124846,8.36175573226683e-12,"MK decreasing trend",2.50475049946572
120000017,120000034,"Stouffville MW 22s","York - Stouffville - MW 22s","Stouffville MW 22s",43.9760055541992,-79.2246780395508,278.604522705078,"Mackinaw/Oak Ridges (ORMGP)",7.59999990463257,13.7200002670288,271.226745605469,157358,"02/06/2013","12/14/2020",2781,-0.0182863113897597,0.803606444758771,"MK no trend",0.817560271899577
120000018,120000035,"PGMN - CVC - W0000019","CVC - W019 - Orangeville sh (PGMN)","PGMN - CVC - W0000019-1",43.8899227133865,-80.1228572389877,448.470001220703,"Mackinaw/Oak Ridges (ORMGP)",5.07999992370605,17.6784057617188,447.368438720703,120596,"05/16/2001","11/08/2019",4824,-0.128502415458937,0.211374063433757,"MK no trend",0.340922535991556
120000051,120000159,"Stantec-Hydro1-MW5-14","Stantec-MW5-14","Stantec-Hydro1-MW5-14-i",43.9849433898926,-78.8440475463867,252.527282714844,"Halton Till",5.09999990463257,37.1000061035156,237.566131591797,70781,"10/23/2014","12/19/2022",2852,-0.156357388316151,0.0234632897372851,"MK decreasing trend",1.80556479867738
120000238,120000428,"Ansnorveldt PW 3","York - Ansnorveldt - PW #3","Ansnorveldt PW 3",44.0826988220215,-79.5430450439453,219.259841918945,"Channel - Silt (ORMGP)",12.6999998092651,72.2299957275391,200.79670715332,176338,"05/16/2012","06/12/2022",3259,-0.378945512255334,7.36684713231739e-09,"MK decreasing trend",1.8834289268873
120000239,120000429,"Aurora MW 21","York - Aurora - MW #21","Aurora MW 21d",44.0208549499512,-79.4481048583984,260.539886474609,"Thorncliffe (ORMGP)",7.61999988555908,85.343994140625,251.575469970703,125945,"02/25/2015","03/30/2022",2381,0.114556962025316,0.13365763256442,"MK no trend",3.74484602101219
120000240,120000429,"Aurora MW 21","York - Aurora - MW #21","Aurora MW 21s",44.0208549499512,-79.4481048583984,260.539886474609,"Thorncliffe (ORMGP)",7.61999988555908,53.3399963378906,251.899368286133,124313,"02/25/2015","03/30/2022",2397,0.104430379746835,0.171661688245691,"MK no trend",3.00122500565634
120000241,240853577,"Nobleton PW 5","York - Nobleton - PW 5","Nobleton PW 5",43.8981170654297,-79.6521835327148,260.672668457031,"Scarborough (ORMGP)",30.4799995422363,98.1500015258789,238.220306396484,699709,"05/23/2012","06/12/2022",2310,-0.456634746922025,4.9278980895906e-10,"MK decreasing trend",2.55924048679543
120000242,120000431,"Richmond Hill MW 09","York - Richmond Hill - MW 9","Richmond Hill MW 9",43.8738899230957,-79.4262466430664,220.600006103516,"Mackinaw/Oak Ridges (ORMGP)",6.40000009536743,19.8000030517578,218.982757568359,325481,"01/01/2013","06/15/2022",3371,0.344383706577323,1.48253663345699e-07,"MK increasing trend",0.228638775873735
120000244,120000433,"Richmond Hill MW 11","York - Richmond Hill - MW 11","Richmond Hill MW 11",43.8737983703613,-79.4261474609375,217.559997558594,"Mackinaw/Oak Ridges (ORMGP)",6.40000009536743,19.8999938964844,211.75959777832,410544,"05/23/2014","11/10/2020",2278,0.344655344655345,8.15039517809701e-06,"MK increasing trend",1.26423510183465
120000255,120000439,"PGMN - TRCA - W00000517/518/519 (EE11R - Taunton Rd)","TRCA - IWA-EE11R Taunton Rd (CAMC/YPDT)","PGMN - TRCA - W0000519",43.8774490356445,-79.1195526123047,177.410003662109,"Scarborough (ORMGP)",5.07999992370605,59.4000015258789,162.38330078125,64801,"07/20/2016","07/27/2023",2176,-0.455016660496113,9.99863680739566e-09,"MK decreasing trend",0.303217784226887
120000256,120000439,"PGMN - TRCA - W00000517/518/519 (EE11R - Taunton Rd)","TRCA - IWA-EE11R Taunton Rd (CAMC/YPDT)","PGMN - TRCA - W0000518",43.8774490356445,-79.1195526123047,177.410003662109,"Thorncliffe (ORMGP)",5.07999992370605,42.7000007629395,149.707138061523,55629,"07/20/2016","07/27/2023",2319,0.0895770895770896,0.247563999877729,"MK no trend",0.324732472208076
120000257,120000439,"PGMN - TRCA - W00000517/518/519 (EE11R - Taunton Rd)","TRCA - IWA-EE11R Taunton Rd (CAMC/YPDT)","PGMN - TRCA - W0000517",43.8774490356445,-79.1195526123047,177.410003662109,"Lower Newmarket (ORMGP)",3.17499995231628,15.1999969482422,173.630294799805,58283,"07/20/2015","07/27/2023",2391,-0.339506172839506,7.3888267586586e-06,"MK decreasing trend",0.429571204142553
120000382,120000707,"East Gwillimbury MW 02","York_East Gwillimbury_MW02","East Gwillimbury_MW02",44.0758514404297,-79.4736557006836,256.220001220703,"Scarborough (ORMGP)",30.5,82.3000030517578,227.996505737305,130997,"08/02/2016","03/30/2022",1761,0.0633879781420765,0.474216637053354,"MK no trend",3.48102071463289
132131528,-1353924285,"Schomberg MW 08 (04-3)","York - Schomberg - MW 8 - SCH 04-3 (MMM)","Schomberg MW 8 (04-3)",44.0030288696289,-79.6847763061523,226.88200378418,"Upper Newmarket (ORMGP)",3.1800000667572,2.80999755859375,225.922302246094,109120,"05/07/2004","07/13/2011",664,NA,NA,NA,1.64854105016762
